,0,1,2,3,4
60,0.10737866163253784,0.03681553900241852,-0.13805827498435974,1.8008935451507568,0.17487381398677826
61,-0.1457281857728958,-0.010737866163253784,-0.09970875084400177,1.7886216640472412,-0.023009711876511574
62,-0.40957286953926086,-0.010737866163253784,-0.02147573232650757,1.667437195777893,-0.31753402948379517
63,-0.42031073570251465,0.006135923322290182,0.200951486825943,1.4434759616851807,-0.34821364283561707
64,-0.42031073570251465,0.04601942375302315,0.26384469866752625,1.3897866010665894,-0.37889325618743896
65,-0.4279806613922119,0.10737866163253784,0.3681553900241852,1.2394565343856812,-0.4049709439277649
66,-0.4279806613922119,0.14726215600967407,0.42031073570251465,1.1412817239761353,-0.4049709439277649
67,-0.424912691116333,0.1595340073108673,0.4724660813808441,1.0584467649459839,-0.4049709439277649
68,-0.424912691116333,0.0920388475060463,0.3344078063964844,1.2409905195236206,-0.401902973651886
69,-0.43411657214164734,0.08130098134279251,0.22702915966510773,1.3284274339675903,-0.401902973651886
70,-0.44332045316696167,0.061359234154224396,0.06902913749217987,1.4787575006484985,-0.40343695878982544
71,-0.5184855461120605,0.02761165425181389,0.03681553900241852,1.4925633668899536,-0.4893398880958557
72,-0.6504078507423401,0.0076699042692780495,-0.04141748324036598,1.6229517459869385,-0.6166602969169617
73,-0.8513593673706055,0.0076699042692780495,-0.1457281857728958,1.7241944074630737,-0.8329516053199768
74,-1.1029322147369385,0.0076699042692780495,-0.11044661700725555,1.7441362142562866,-1.0599807500839233
75,-1.2179807424545288,0.0076699042692780495,0.07363107800483704,1.5493206977844238,-1.1765632629394531
76,-1.257864236831665,0.05062136799097061,0.23930101096630096,1.3683109283447266,-1.2563302516937256
77,-1.288543939590454,0.0920388475060463,0.31753402948379517,1.2195147275924683,-1.303883671760559
78,-1.288543939590454,0.13805827498435974,0.39730104804039,1.104466199874878,-1.3023496866226196
79,-1.288543939590454,0.200951486825943,0.3988350033760071,1.0753206014633179,-1.2931458950042725
80,-1.2870099544525146,0.21935926377773285,0.40650492906570435,1.0354371070861816,-1.2686021327972412
81,-1.2808740139007568,0.21015536785125732,0.37582531571388245,1.0983302593231201,-1.2808740139007568
82,-1.274738073348999,0.18561168015003204,0.3497476279735565,1.1397477388381958,-1.2808740139007568
83,-1.2732040882110596,0.09664079546928406,0.22856314480304718,1.323825478553772,-1.2808740139007568
84,-1.2686021327972412,0.05982525274157524,0.06902913749217987,1.5048352479934692,-1.2808740139007568
85,-1.2624661922454834,0.05982525274157524,-0.0644271969795227,1.639825463294983,-1.2762720584869385
86,-1.2517284154891968,0.05982525274157524,-0.14419420063495636,1.6965827941894531,-1.2686021327972412
87,-1.2348545789718628,0.05982525274157524,-0.20555342733860016,1.7410682439804077,-1.2471264600753784
88,-1.020097255706787,0.05982525274157524,-0.4924078583717346,2.015650749206543,-0.9618059992790222
89,-0.8084079027175903,0.05982525274157524,-0.552233099937439,2.121495485305786,-0.7133010625839233
90,-0.5706408619880676,0.029145635664463043,-0.6105243563652039,2.16904878616333,-0.46479618549346924
91,-0.36508744955062866,0.029145635664463043,-0.6151263117790222,2.172116756439209,-0.25310683250427246
92,-0.2715145945549011,0.029145635664463043,-0.6089903712272644,2.172116756439209,-0.15186409652233124
93,0.01840776950120926,0.04295146465301514,-0.5445631742477417,2.1598451137542725,0.0951068103313446
94,0.11044661700725555,0.04448544234037399,-0.5307573676109314,2.147573232650757,0.16566993296146393
95,0.21935926377773285,0.04448544234037399,-0.5062136650085449,2.0984857082366943,0.24083499610424042
96,0.2546408176422119,0.04908738657832146,-0.49854376912117004,2.0831458568573,0.2715145945549011
97,0.32520392537117004,0.05982525274157524,-0.43718454241752625,1.9941750764846802,0.33594179153442383
98,0.3405437469482422,0.05982525274157524,-0.3911651074886322,1.9619615077972412,0.33900976181030273
99,0.3804272413253784,0.06596117466688156,-0.21475732326507568,1.8116313219070435,0.3834952116012573
100,0.3942330777645111,0.06596117466688156,-0.1702718734741211,1.7671458721160889,0.3880971372127533
101,0.3942330777645111,0.06596117466688156,-0.08130098134279251,1.699650764465332,0.38963112235069275
102,0.39269909262657166,0.06596117466688156,-0.04141748324036598,1.670505166053772,0.38963112235069275
103,0.3942330777645111,0.0644271969795227,0.12118448317050934,1.512505054473877,0.38963112235069275
104,0.3942330777645111,0.0644271969795227,0.1702718734741211,1.4603497982025146,0.3880971372127533
105,0.39269909262657166,0.0644271969795227,0.3129321038722992,1.2824079990386963,0.3880971372127533
106,0.3911651074886322,0.0644271969795227,0.34821364283561707,1.2363885641098022,0.3880971372127533
107,0.39269909262657166,0.06749515980482101,0.4356505572795868,1.1443496942520142,0.3880971372127533
108,0.4049709439277649,0.12425244599580765,0.49854376912117004,1.0323691368103027,0.3850291967391968
109,0.4049709439277649,0.1257864236831665,0.5077476501464844,1.0139613151550293,0.3850291967391968
110,0.4049709439277649,0.14419420063495636,0.5062136650085449,1.0001554489135742,0.3880971372127533
111,0.4049709439277649,0.14419420063495636,0.5062136650085449,1.0016894340515137,0.38963112235069275
112,0.4049709439277649,0.14419420063495636,0.5062136650085449,1.0078253746032715,0.38963112235069275
113,0.40343695878982544,0.1426602154970169,0.4970097839832306,1.009359359741211,0.38963112235069275
114,0.40036898851394653,0.1426602154970169,0.4187767803668976,1.1397477388381958,0.38963112235069275
115,0.38963112235069275,0.1288543939590454,0.35128161311149597,1.228718638420105,0.38963112235069275
116,0.3098641335964203,0.09050486981868744,0.12732040882110596,1.4572818279266357,0.37275734543800354
117,0.30066025257110596,0.07669904083013535,0.10124273598194122,1.477223515510559,0.36968937516212463
118,0.2991262674331665,0.07209710031747818,0.0920388475060463,1.480291485786438,0.36201947927474976
119,0.17487381398677826,0.0644271969795227,0.03834952041506767,1.4925633668899536,0.25617480278015137
120,0.052155349403619766,0.06289321184158325,-0.0015339808305725455,1.483359456062317,0.14419420063495636
121,-0.029145635664463043,0.06289321184158325,-0.019941750913858414,1.4143303632736206,0.02147573232650757
122,-0.06902913749217987,0.05062136799097061,0.006135923322290182,1.0246992111206055,-0.05982525274157524
123,-0.05062136799097061,0.05062136799097061,0.030679617077112198,0.6013205051422119,-0.05982525274157524
124,-0.04141748324036598,0.030679617077112198,0.09817477315664291,0.2316311001777649,-0.05982525274157524
125,-0.03988350182771683,0.026077674701809883,0.11351457983255386,0.0920388475060463,-0.061359234154224396
126,-0.03988350182771683,0.026077674701809883,0.13805827498435974,0.02147573232650757,-0.07056311517953873
